client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0035_19,0,,417,test,0.0,4.143989086151123
f0044_12,0,,249,test,0.0,4.120248794555664
f0048_00,0,,132,test,0.0,4.1812744140625
f0062_25,0,,391,test,0.0,4.162655830383301
f0140_09,0,,286,test,0.034482758620689655,4.141051292419434
f0141_43,0,,195,test,0.0,4.1383771896362305
f0153_35,0,,345,test,0.05714285714285714,4.132469654083252
f0167_33,0,,358,test,0.0,4.139610767364502
f0170_40,0,,390,test,0.02564102564102564,4.1393537521362305
f0181_31,0,,389,test,0.0,4.12178373336792
f0185_23,0,,395,test,0.0,4.161218643188477
f0190_12,0,,312,test,0.09375,4.109471797943115
f0207_46,0,,392,test,0.0,4.1091790199279785
f0235_17,0,,311,test,0.03125,4.148985385894775
f0237_46,0,,313,test,0.0,4.155016899108887
f0256_08,0,,423,test,0.046511627906976744,4.139626502990723
f0264_18,0,,376,test,0.0,4.155593395233154
f0273_27,0,,81,test,0.0,4.173213005065918
f0294_18,0,,133,test,0.0,4.121223449707031
f0311_48,0,,315,test,0.03125,4.143453121185303
f0331_41,0,,307,test,0.0,4.151431560516357
f0364_10,0,,326,test,0.030303030303030304,4.132177352905273
f0407_39,0,,319,test,0.03125,4.125618934631348
f0410_43,0,,330,test,0.06060606060606061,4.11186408996582
f0416_07,0,,96,test,0.0,4.181585311889648
f0437_05,0,,360,test,0.05555555555555555,4.120962619781494
f0469_20,0,,387,test,0.0,4.160759925842285
f0473_21,0,,415,test,0.0,4.174915313720703
f0502_09,0,,394,test,0.025,4.119827747344971
f0511_03,0,,289,test,0.0,4.144758224487305
f0585_26,0,,190,test,0.0,4.100654125213623
f0590_06,0,,5,test,0.0,4.2977423667907715
f0625_26,0,,368,test,0.08108108108108109,4.1179327964782715
f0627_14,0,,282,test,0.034482758620689655,4.115845203399658
f0655_10,0,,206,test,0.047619047619047616,4.108452320098877
f0676_08,0,,354,test,0.027777777777777776,4.150143146514893
f0684_13,0,,274,test,0.07142857142857142,4.099226951599121
f0713_17,0,,360,test,0.027777777777777776,4.134771347045898
f0714_32,0,,257,test,0.0,4.12419319152832
f0716_15,0,,317,test,0.03125,4.168161392211914
f0728_14,0,,353,test,0.027777777777777776,4.1434855461120605
f0750_18,0,,400,test,0.0,4.13192081451416
f0752_25,0,,408,test,0.024390243902439025,4.130862712860107
f0766_01,0,,361,test,0.02702702702702703,4.132652759552002
f0775_24,0,,371,test,0.0,4.148794651031494
f0779_27,0,,264,test,0.0,4.145041465759277
f0787_21,0,,275,test,0.07142857142857142,4.118879795074463
f0825_23,0,,22,test,0.0,4.163996696472168
f0857_21,0,,177,test,0.0,4.155276775360107
f0882_28,0,,199,test,0.0,4.130589485168457
f0899_05,0,,317,test,0.0,4.130746364593506
f0910_22,0,,58,test,0.0,4.154668807983398
f0943_40,0,,394,test,0.025,4.122615337371826
