client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0035_19,0,,417,test,0.07142857142857142,4.108724117279053
f0044_12,0,,249,test,0.0,4.1516876220703125
f0048_00,0,,132,test,0.07142857142857142,4.120018482208252
f0062_25,0,,391,test,0.05,4.118332862854004
f0140_09,0,,286,test,0.0,4.144477844238281
f0141_43,0,,195,test,0.1,4.116194725036621
f0153_35,0,,345,test,0.11428571428571428,4.130082607269287
f0167_33,0,,358,test,0.05555555555555555,4.116382598876953
f0170_40,0,,390,test,0.05128205128205128,4.14053201675415
f0181_31,0,,389,test,0.0,4.125986576080322
f0185_23,0,,395,test,0.0,4.147707939147949
f0190_12,0,,312,test,0.03125,4.127002716064453
f0207_46,0,,392,test,0.025,4.13875675201416
f0235_17,0,,311,test,0.0,4.131781101226807
f0237_46,0,,313,test,0.0,4.135319232940674
f0256_08,0,,423,test,0.046511627906976744,4.113542079925537
f0264_18,0,,376,test,0.02631578947368421,4.128418445587158
f0273_27,0,,81,test,0.1111111111111111,4.128040790557861
f0294_18,0,,133,test,0.07142857142857142,4.112597942352295
f0311_48,0,,315,test,0.0625,4.130161285400391
f0331_41,0,,307,test,0.0,4.135694980621338
f0364_10,0,,326,test,0.06060606060606061,4.115142822265625
f0407_39,0,,319,test,0.125,4.090401649475098
f0410_43,0,,330,test,0.06060606060606061,4.09976053237915
f0416_07,0,,96,test,0.1,4.1193528175354
f0437_05,0,,360,test,0.0,4.140195369720459
f0469_20,0,,387,test,0.0,4.1323652267456055
f0473_21,0,,415,test,0.023809523809523808,4.127655506134033
f0502_09,0,,394,test,0.05,4.107964992523193
f0511_03,0,,289,test,0.0,4.139944076538086
f0585_26,0,,190,test,0.10526315789473684,4.132028579711914
f0590_06,0,,5,test,0.0,4.165985107421875
f0625_26,0,,368,test,0.0,4.098614692687988
f0627_14,0,,282,test,0.06896551724137931,4.106840133666992
f0655_10,0,,206,test,0.09523809523809523,4.109369277954102
f0676_08,0,,354,test,0.027777777777777776,4.110469818115234
f0684_13,0,,274,test,0.07142857142857142,4.101141452789307
f0713_17,0,,360,test,0.0,4.1089301109313965
f0714_32,0,,257,test,0.11538461538461539,4.111491680145264
f0716_15,0,,317,test,0.0,4.143771648406982
f0728_14,0,,353,test,0.027777777777777776,4.101198196411133
f0750_18,0,,400,test,0.075,4.116232872009277
f0752_25,0,,408,test,0.0975609756097561,4.0876922607421875
f0766_01,0,,361,test,0.02702702702702703,4.117125034332275
f0775_24,0,,371,test,0.05263157894736842,4.115792751312256
f0779_27,0,,264,test,0.037037037037037035,4.120321750640869
f0787_21,0,,275,test,0.03571428571428571,4.11706018447876
f0825_23,0,,22,test,0.0,4.1471452713012695
f0857_21,0,,177,test,0.1111111111111111,4.109137058258057
f0882_28,0,,199,test,0.05,4.128403663635254
f0899_05,0,,317,test,0.0,4.144683837890625
f0910_22,0,,58,test,0.16666666666666666,4.108042240142822
f0943_40,0,,394,test,0.0,4.12147331237793
f0961_08,0,,403,test,0.04878048780487805,4.138800621032715
f0965_28,0,,318,test,0.0,4.098645210266113
f0973_47,0,,304,test,0.06451612903225806,4.108359336853027
f0979_22,0,,239,test,0.0,4.1590728759765625
f1016_36,0,,99,test,0.2,4.091432094573975
f1044_04,0,,345,test,0.0,4.150034427642822
f1053_00,0,,294,test,0.03333333333333333,4.1180267333984375
f1055_16,0,,222,test,0.0,4.159173011779785
f1099_37,0,,278,test,0.03571428571428571,4.111828804016113
f1112_30,0,,390,test,0.07692307692307693,4.104482173919678
f1118_23,0,,327,test,0.09090909090909091,4.1030049324035645
f1132_19,0,,5,test,0.0,4.120712757110596
f1173_40,0,,130,test,0.23076923076923078,4.078746795654297
f1217_02,0,,305,test,0.0,4.116573810577393
f1246_39,0,,319,test,0.03125,4.115800857543945
f1314_29,0,,302,test,0.06451612903225806,4.116152286529541
f1324_40,0,,271,test,0.07142857142857142,4.1350626945495605
f1337_29,0,,220,test,0.045454545454545456,4.11412239074707
f1343_32,0,,236,test,0.0,4.153899669647217
