client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0035_19,0,,417,test,0.0,4.091552734375
f0044_12,0,,249,test,0.08,4.117713451385498
f0048_00,0,,132,test,0.0,4.092645168304443
f0062_25,0,,391,test,0.05,4.105288505554199
f0140_09,0,,286,test,0.034482758620689655,4.120408535003662
f0141_43,0,,195,test,0.05,4.085818767547607
f0153_35,0,,345,test,0.0,4.138840675354004
f0167_33,0,,358,test,0.08333333333333333,4.095202445983887
f0170_40,0,,390,test,0.07692307692307693,4.118955612182617
f0181_31,0,,389,test,0.0,4.100520133972168
f0185_23,0,,395,test,0.075,4.106238842010498
f0190_12,0,,312,test,0.0,4.114860534667969
f0207_46,0,,392,test,0.0,4.097422122955322
f0235_17,0,,311,test,0.03125,4.1183624267578125
f0237_46,0,,313,test,0.0,4.115560054779053
f0256_08,0,,423,test,0.0,4.115477561950684
f0264_18,0,,376,test,0.05263157894736842,4.0985493659973145
f0273_27,0,,81,test,0.0,4.130106449127197
f0294_18,0,,133,test,0.07142857142857142,4.154425621032715
f0311_48,0,,315,test,0.0,4.129948139190674
f0331_41,0,,307,test,0.06451612903225806,4.122098922729492
f0364_10,0,,326,test,0.030303030303030304,4.113835334777832
f0407_39,0,,319,test,0.03125,4.1151604652404785
f0410_43,0,,330,test,0.09090909090909091,4.102335453033447
f0416_07,0,,96,test,0.0,4.14310884475708
f0437_05,0,,360,test,0.027777777777777776,4.112277507781982
f0469_20,0,,387,test,0.05128205128205128,4.102559566497803
f0473_21,0,,415,test,0.023809523809523808,4.096432209014893
f0502_09,0,,394,test,0.025,4.112919807434082
f0511_03,0,,289,test,0.0,4.116531848907471
f0585_26,0,,190,test,0.0,4.134418487548828
f0590_06,0,,5,test,0.0,4.2303619384765625
f0625_26,0,,368,test,0.05405405405405406,4.10964298248291
f0627_14,0,,282,test,0.0,4.113548278808594
f0655_10,0,,206,test,0.0,4.137398719787598
f0676_08,0,,354,test,0.0,4.111208438873291
f0684_13,0,,274,test,0.07142857142857142,4.093173980712891
f0713_17,0,,360,test,0.027777777777777776,4.090114116668701
f0714_32,0,,257,test,0.0,4.1139702796936035
f0716_15,0,,317,test,0.0625,4.110767364501953
f0728_14,0,,353,test,0.0,4.09987211227417
f0750_18,0,,400,test,0.025,4.109854698181152
f0752_25,0,,408,test,0.04878048780487805,4.102867126464844
f0766_01,0,,361,test,0.05405405405405406,4.125168800354004
f0775_24,0,,371,test,0.02631578947368421,4.11817741394043
f0779_27,0,,264,test,0.037037037037037035,4.0963664054870605
f0787_21,0,,275,test,0.03571428571428571,4.1133036613464355
f0825_23,0,,22,test,0.0,4.067312717437744
f0857_21,0,,177,test,0.0,4.154667854309082
f0882_28,0,,199,test,0.0,4.089937210083008
f0899_05,0,,317,test,0.0625,4.091782569885254
f0910_22,0,,58,test,0.0,4.144154071807861
f0943_40,0,,394,test,0.125,4.096088886260986
f0961_08,0,,403,test,0.024390243902439025,4.1223978996276855
f0965_28,0,,318,test,0.03125,4.096105098724365
f0973_47,0,,304,test,0.03225806451612903,4.114741802215576
f0979_22,0,,239,test,0.041666666666666664,4.106054306030273
f1016_36,0,,99,test,0.0,4.1244401931762695
f1044_04,0,,345,test,0.0,4.128780841827393
f1053_00,0,,294,test,0.06666666666666667,4.114849090576172
f1055_16,0,,222,test,0.0,4.110703468322754
f1099_37,0,,278,test,0.0,4.115389347076416
f1112_30,0,,390,test,0.0,4.116559028625488
f1118_23,0,,327,test,0.06060606060606061,4.106464385986328
f1132_19,0,,5,test,0.0,4.074544906616211
f1173_40,0,,130,test,0.0,4.161423683166504
f1217_02,0,,305,test,0.06451612903225806,4.098654747009277
f1246_39,0,,319,test,0.03125,4.120879173278809
f1314_29,0,,302,test,0.03225806451612903,4.120859622955322
f1324_40,0,,271,test,0.03571428571428571,4.094217777252197
f1337_29,0,,220,test,0.0,4.119733810424805
f1343_32,0,,236,test,0.0,4.107646465301514
f1354_22,0,,337,test,0.0,4.116607666015625
f1386_19,0,,108,test,0.0,4.100254535675049
f1453_47,0,,308,test,0.0967741935483871,4.095353603363037
f1458_19,0,,320,test,0.0,4.121038913726807
f1465_32,0,,269,test,0.1111111111111111,4.08807373046875
f1472_37,0,,387,test,0.07692307692307693,4.127712726593018
f1500_25,0,,143,test,0.0,4.178006172180176
f1546_05,0,,175,test,0.05555555555555555,4.163738250732422
f1591_47,0,,72,test,0.0,4.168529510498047
f1596_10,0,,149,test,0.0,4.0965352058410645
f1613_27,0,,106,test,0.0,4.145107746124268
f1650_05,0,,156,test,0.0,4.152453899383545
f1668_08,0,,144,test,0.0,4.104078769683838
f1699_42,0,,157,test,0.0,4.135865688323975
f1707_05,0,,142,test,0.0,4.155135631561279
f1775_42,0,,113,test,0.0,4.115018367767334
f1777_29,0,,138,test,0.0,4.139983177185059
f1794_07,0,,130,test,0.0,4.119574069976807
f1798_42,0,,97,test,0.0,4.081007480621338
f1807_08,0,,160,test,0.0,4.141645908355713
f1808_13,0,,130,test,0.07692307692307693,4.078218460083008
f1824_18,0,,161,test,0.0,4.139025688171387
f1827_17,0,,161,test,0.058823529411764705,4.0901031494140625
f1833_03,0,,179,test,0.0,4.109390735626221
f1849_46,0,,170,test,0.0,4.144587993621826
f1871_04,0,,160,test,0.0,4.144595146179199
f1901_07,0,,153,test,0.0,4.087932586669922
f1906_16,0,,173,test,0.0,4.14952278137207
f1914_02,0,,116,test,0.0,4.1402974128723145
f1938_21,0,,145,test,0.0,4.103840351104736
f1969_24,0,,52,test,0.0,4.145351886749268
f1970_32,0,,167,test,0.0,4.107440948486328
f1972_15,0,,137,test,0.0,4.089538097381592
f1975_00,0,,128,test,0.0,4.109831809997559
f1994_21,0,,161,test,0.0,4.120319843292236
f2014_07,0,,165,test,0.0,4.081944942474365
f2048_19,0,,105,test,0.0,4.1299824714660645
f2065_28,0,,3,test,0.0,4.006706237792969
f2078_03,0,,156,test,0.0,4.125070571899414
f2103_60,0,,177,test,0.0,4.1710100173950195
f2122_65,0,,173,test,0.0,4.090587615966797
f2131_73,0,,180,test,0.0,4.090254306793213
f2144_67,0,,177,test,0.0,4.142714500427246
f2151_92,0,,154,test,0.0,4.131330490112305
f2193_99,0,,178,test,0.0,4.131210803985596
f2197_62,0,,142,test,0.0,4.145370960235596
f2201_80,0,,55,test,0.16666666666666666,4.171691417694092
f2232_76,0,,132,test,0.0,4.136851787567139
f2257_69,0,,170,test,0.0,4.121705055236816
f2261_76,0,,173,test,0.0,4.115372180938721
f2279_94,0,,182,test,0.0,4.143291473388672
f2284_51,0,,175,test,0.05555555555555555,4.109524250030518
f2291_65,0,,182,test,0.05263157894736842,4.110164642333984
f2329_94,0,,117,test,0.0,4.138790607452393
f2355_85,0,,13,test,0.0,4.175227165222168
f2382_52,0,,179,test,0.0,4.146088600158691
f2394_84,0,,131,test,0.0,4.086495876312256
f2395_78,0,,166,test,0.0,4.118746757507324
f2416_80,0,,169,test,0.058823529411764705,4.135972023010254
f2422_85,0,,134,test,0.0,4.129757881164551
f2429_95,0,,5,test,0.0,4.101622581481934
f2518_67,0,,168,test,0.0,4.1034321784973145
f2528_69,0,,169,test,0.0,4.130825519561768
f2555_88,0,,180,test,0.0,4.126413345336914
f2560_93,0,,170,test,0.0,4.125265598297119
f2564_59,0,,154,test,0.0,4.143671989440918
f2596_86,0,,165,test,0.0,4.133630752563477
f3119_39,0,,166,test,0.0,4.112904071807861
