f1453_47,1,,308,train,26414840,26414840,71296281000
f0775_24,2,,371,train,26414840,26414840,87139899000
f3669_35,2,,172,train,26414840,26414840,39609045000
f3561_09,2,,173,train,26414840,26414840,39609045000
f0676_08,2,,354,train,26414840,26414840,81858693000
f2560_93,2,,170,train,26414840,26414840,39609045000
f0190_12,2,,312,train,26414840,26414840,73936884000
f2284_51,2,,175,train,26414840,26414840,39609045000
f1613_27,2,,106,train,26414840,26414840,23765427000
f3701_44,2,,153,train,26414840,26414840,34327839000
f1969_24,2,,52,train,26414840,26414840,10562412000
f3700_25,2,,164,train,26414840,26414840,36968442000
f3782_00,2,,175,train,26414840,26414840,39609045000
f0511_03,2,,289,train,26414840,26414840,68655678000
f0264_18,2,,376,train,26414840,26414840,87139899000
f3178_23,2,,2,train,26414840,26414840,0
f0410_43,3,,330,train,26414840,26414840,76577487000
f2284_51,3,,175,train,26414840,26414840,39609045000
f0676_08,3,,354,train,26414840,26414840,81858693000
f0185_23,3,,395,train,26414840,26414840,92421105000
f0857_21,3,,177,train,26414840,26414840,39609045000
f0048_00,3,,132,train,26414840,26414840,29046633000
f2416_80,3,,169,train,26414840,26414840,39609045000
f0511_03,3,,289,train,26414840,26414840,68655678000
f1794_07,3,,130,train,26414840,26414840,29046633000
f3550_07,3,,160,train,26414840,26414840,36968442000
f3561_09,3,,173,train,26414840,26414840,39609045000
f2382_52,3,,179,train,26414840,26414840,42249648000
f0207_46,3,,392,train,26414840,26414840,92421105000
f0237_46,3,,313,train,26414840,26414840,73936884000
f1994_21,3,,161,train,26414840,26414840,36968442000
f0655_10,4,,206,train,26414840,26414840,47530854000
f0437_05,4,,360,train,26414840,26414840,84499296000
f0237_46,4,,313,train,26414840,26414840,73936884000
f1613_27,4,,106,train,26414840,26414840,23765427000
f2065_28,4,,3,train,26414840,26414840,0
f3119_39,4,,166,train,26414840,26414840,36968442000
f3142_38,4,,180,train,26414840,26414840,42249648000
f1386_19,4,,108,train,26414840,26414840,23765427000
f0207_46,4,,392,train,26414840,26414840,92421105000
f0062_25,4,,391,train,26414840,26414840,92421105000
f3326_06,4,,174,train,26414840,26414840,39609045000
f0153_35,4,,345,train,26414840,26414840,81858693000
f1099_37,4,,278,train,26414840,26414840,66015075000
f0787_21,4,,275,train,26414840,26414840,63374472000
f2560_93,4,,170,train,26414840,26414840,39609045000
f0190_12,5,,312,train,26414840,26414840,73936884000
f3178_23,5,,2,train,26414840,26414840,0
f0655_10,5,,206,train,26414840,26414840,47530854000
f3654_03,5,,171,train,26414840,26414840,39609045000
f0044_12,5,,249,train,26414840,26414840,58093266000
f1324_40,5,,271,train,26414840,26414840,63374472000
f3259_15,5,,180,train,26414840,26414840,42249648000
f4013_32,5,,181,train,26414840,26414840,42249648000
f0857_21,5,,177,train,26414840,26414840,39609045000
f3782_00,5,,175,train,26414840,26414840,39609045000
f3816_24,5,,28,train,26414840,26414840,5281206000
f3210_22,5,,170,train,26414840,26414840,39609045000
f1938_21,5,,145,train,26414840,26414840,34327839000
f1099_37,5,,278,train,26414840,26414840,66015075000
f1824_18,5,,161,train,26414840,26414840,36968442000
f0048_00,1,,132,train,26414840,26414840,29046633000
f0035_19,1,,417,train,26414840,26414840,97702311000
f0044_12,1,,249,train,26414840,26414840,58093266000
f0062_25,1,,391,train,26414840,26414840,92421105000
f0140_09,1,,286,train,26414840,26414840,66015075000
f0167_33,1,,358,train,26414840,26414840,84499296000
f0141_43,1,,195,train,26414840,26414840,44890251000
f0153_35,1,,345,train,26414840,26414840,81858693000
f0170_40,1,,390,train,26414840,26414840,92421105000
f0181_31,1,,389,train,26414840,26414840,92421105000
f0207_46,1,,392,train,26414840,26414840,92421105000
f0185_23,1,,395,train,26414840,26414840,92421105000
f0190_12,1,,312,train,26414840,26414840,73936884000
f0235_17,1,,311,train,26414840,26414840,71296281000
f0237_46,1,,313,train,26414840,26414840,73936884000
f0273_27,1,,81,train,26414840,26414840,18484221000
f0256_08,1,,423,train,26414840,26414840,100342914000
f0264_18,1,,376,train,26414840,26414840,87139899000
f0294_18,1,,133,train,26414840,26414840,29046633000
f0311_48,1,,315,train,26414840,26414840,73936884000
f0407_39,1,,319,train,26414840,26414840,73936884000
f0331_41,1,,307,train,26414840,26414840,71296281000
f0364_10,1,,326,train,26414840,26414840,76577487000
f0410_43,1,,330,train,26414840,26414840,76577487000
f0416_07,1,,96,train,26414840,26414840,21124824000
f0473_21,1,,415,train,26414840,26414840,97702311000
f0437_05,1,,360,train,26414840,26414840,84499296000
f0469_20,1,,387,train,26414840,26414840,89780502000
f0502_09,1,,394,train,26414840,26414840,92421105000
f0511_03,1,,289,train,26414840,26414840,68655678000
f0625_26,1,,368,train,26414840,26414840,87139899000
f0585_26,1,,190,train,26414840,26414840,44890251000
f0590_06,1,,5,train,26414840,26414840,0
f0627_14,1,,282,train,26414840,26414840,66015075000
f0655_10,1,,206,train,26414840,26414840,47530854000
f0713_17,1,,360,train,26414840,26414840,84499296000
f0676_08,1,,354,train,26414840,26414840,81858693000
f0684_13,1,,274,train,26414840,26414840,63374472000
f0714_32,1,,257,train,26414840,26414840,60733869000
f0716_15,1,,317,train,26414840,26414840,73936884000
f0752_25,1,,408,train,26414840,26414840,95061708000
f0728_14,1,,353,train,26414840,26414840,81858693000
f0750_18,1,,400,train,26414840,26414840,95061708000
f0766_01,1,,361,train,26414840,26414840,84499296000
f0775_24,1,,371,train,26414840,26414840,87139899000
f0825_23,1,,22,train,26414840,26414840,2640603000
f0779_27,1,,264,train,26414840,26414840,60733869000
f0787_21,1,,275,train,26414840,26414840,63374472000
f0857_21,1,,177,train,26414840,26414840,39609045000
f0882_28,1,,199,train,26414840,26414840,44890251000
f0943_40,1,,394,train,26414840,26414840,92421105000
f0899_05,1,,317,train,26414840,26414840,73936884000
f0910_22,1,,58,train,26414840,26414840,13203015000
f0961_08,1,,403,train,26414840,26414840,95061708000
f0965_28,1,,318,train,26414840,26414840,73936884000
f1016_36,1,,99,train,26414840,26414840,21124824000
f0973_47,1,,304,train,26414840,26414840,71296281000
f0979_22,1,,239,train,26414840,26414840,55452663000
f1044_04,1,,345,train,26414840,26414840,81858693000
f1053_00,1,,294,train,26414840,26414840,68655678000
f1112_30,1,,390,train,26414840,26414840,92421105000
f1055_16,1,,222,train,26414840,26414840,50171457000
f1099_37,1,,278,train,26414840,26414840,66015075000
f1118_23,1,,327,train,26414840,26414840,76577487000
f1132_19,1,,5,train,26414840,26414840,0
f1246_39,1,,319,train,26414840,26414840,73936884000
f1173_40,1,,130,train,26414840,26414840,29046633000
f1217_02,1,,305,train,26414840,26414840,71296281000
f1314_29,1,,302,train,26414840,26414840,71296281000
f1324_40,1,,271,train,26414840,26414840,63374472000
f1354_22,1,,337,train,26414840,26414840,79218090000
f1337_29,1,,220,train,26414840,26414840,50171457000
f1343_32,1,,236,train,26414840,26414840,55452663000
f1386_19,1,,108,train,26414840,26414840,23765427000
f1453_47,1,,308,train,26414840,26414840,71296281000
f1472_37,1,,387,train,26414840,26414840,89780502000
f1458_19,1,,320,train,26414840,26414840,73936884000
f1465_32,1,,269,train,26414840,26414840,63374472000
f1500_25,1,,143,train,26414840,26414840,31687236000
f1546_05,1,,175,train,26414840,26414840,39609045000
f1613_27,1,,106,train,26414840,26414840,23765427000
f1591_47,1,,72,train,26414840,26414840,15843618000
f1596_10,1,,149,train,26414840,26414840,34327839000
f1650_05,1,,156,train,26414840,26414840,36968442000
f1668_08,1,,144,train,26414840,26414840,31687236000
f1775_42,1,,113,train,26414840,26414840,26406030000
f1699_42,1,,157,train,26414840,26414840,36968442000
f1707_05,1,,142,train,26414840,26414840,31687236000
f1777_29,1,,138,train,26414840,26414840,31687236000
f1794_07,1,,130,train,26414840,26414840,29046633000
f1808_13,1,,130,train,26414840,26414840,29046633000
f1798_42,1,,97,train,26414840,26414840,21124824000
f1807_08,1,,160,train,26414840,26414840,36968442000
f1824_18,1,,161,train,26414840,26414840,36968442000
f1827_17,1,,161,train,26414840,26414840,36968442000
f1871_04,1,,160,train,26414840,26414840,36968442000
f1833_03,1,,179,train,26414840,26414840,42249648000
f1849_46,1,,170,train,26414840,26414840,39609045000
f1901_07,1,,153,train,26414840,26414840,34327839000
f1906_16,1,,173,train,26414840,26414840,39609045000
f1969_24,1,,52,train,26414840,26414840,10562412000
f1914_02,1,,116,train,26414840,26414840,26406030000
f1938_21,1,,145,train,26414840,26414840,34327839000
f1970_32,1,,167,train,26414840,26414840,39609045000
f1972_15,1,,137,train,26414840,26414840,31687236000
f2014_07,1,,165,train,26414840,26414840,36968442000
f1975_00,1,,128,train,26414840,26414840,29046633000
f1994_21,1,,161,train,26414840,26414840,36968442000
f2048_19,1,,105,train,26414840,26414840,23765427000
f2065_28,1,,3,train,26414840,26414840,0
f2122_65,1,,173,train,26414840,26414840,39609045000
f2078_03,1,,156,train,26414840,26414840,36968442000
f2103_60,1,,177,train,26414840,26414840,39609045000
f2131_73,1,,180,train,26414840,26414840,42249648000
f2144_67,1,,177,train,26414840,26414840,39609045000
f2197_62,1,,142,train,26414840,26414840,31687236000
f2151_92,1,,154,train,26414840,26414840,34327839000
f2193_99,1,,178,train,26414840,26414840,42249648000
f2201_80,1,,55,train,26414840,26414840,10562412000
f2232_76,1,,132,train,26414840,26414840,29046633000
f2279_94,1,,182,train,26414840,26414840,42249648000
f2257_69,1,,170,train,26414840,26414840,39609045000
f2261_76,1,,173,train,26414840,26414840,39609045000
f2284_51,1,,175,train,26414840,26414840,39609045000
f2291_65,1,,182,train,26414840,26414840,42249648000
f2382_52,1,,179,train,26414840,26414840,42249648000
f2329_94,1,,117,train,26414840,26414840,26406030000
f2355_85,1,,13,train,26414840,26414840,2640603000
f2394_84,1,,131,train,26414840,26414840,29046633000
f2395_78,1,,166,train,26414840,26414840,36968442000
f2429_95,1,,5,train,26414840,26414840,0
f2416_80,1,,169,train,26414840,26414840,39609045000
f2422_85,1,,134,train,26414840,26414840,31687236000
f2518_67,1,,168,train,26414840,26414840,39609045000
f2528_69,1,,169,train,26414840,26414840,39609045000
f2564_59,1,,154,train,26414840,26414840,34327839000
f2555_88,1,,180,train,26414840,26414840,42249648000
f2560_93,1,,170,train,26414840,26414840,39609045000
f2596_86,1,,165,train,26414840,26414840,36968442000
f3119_39,1,,166,train,26414840,26414840,36968442000
f3164_09,1,,31,train,26414840,26414840,5281206000
f3142_38,1,,180,train,26414840,26414840,42249648000
f3152_47,1,,182,train,26414840,26414840,42249648000
f3178_23,1,,2,train,26414840,26414840,0
f3181_10,1,,157,train,26414840,26414840,36968442000
f3194_31,1,,184,train,26414840,26414840,42249648000
f3183_15,1,,180,train,26414840,26414840,42249648000
f3185_38,1,,171,train,26414840,26414840,39609045000
f3202_01,1,,166,train,26414840,26414840,36968442000
f3208_06,1,,172,train,26414840,26414840,39609045000
f3244_38,1,,164,train,26414840,26414840,36968442000
f3210_22,1,,170,train,26414840,26414840,39609045000
f3223_18,1,,141,train,26414840,26414840,31687236000
f3259_15,1,,180,train,26414840,26414840,42249648000
f3311_03,1,,162,train,26414840,26414840,36968442000
f3366_32,1,,176,train,26414840,26414840,39609045000
f3326_06,1,,174,train,26414840,26414840,39609045000
f3338_15,1,,168,train,26414840,26414840,39609045000
f3436_22,1,,167,train,26414840,26414840,39609045000
f3446_10,1,,174,train,26414840,26414840,39609045000
f3558_12,1,,172,train,26414840,26414840,39609045000
f3500_08,1,,178,train,26414840,26414840,42249648000
f3550_07,1,,160,train,26414840,26414840,36968442000
f3561_09,1,,173,train,26414840,26414840,39609045000
f3568_48,1,,174,train,26414840,26414840,39609045000
f3627_46,1,,181,train,26414840,26414840,42249648000
f3576_04,1,,24,train,26414840,26414840,5281206000
f3596_19,1,,171,train,26414840,26414840,39609045000
f3634_16,1,,174,train,26414840,26414840,39609045000
f3640_13,1,,164,train,26414840,26414840,36968442000
f3669_35,1,,172,train,26414840,26414840,39609045000
f3684_46,1,,182,train,26414840,26414840,42249648000
f3654_03,1,,171,train,26414840,26414840,39609045000
f3652_48,1,,166,train,26414840,26414840,36968442000
f3705_48,1,,125,train,26414840,26414840,29046633000
f3731_07,1,,154,train,26414840,26414840,34327839000
f3701_44,1,,153,train,26414840,26414840,34327839000
f3700_25,1,,164,train,26414840,26414840,36968442000
f3782_00,1,,175,train,26414840,26414840,39609045000
f3783_47,1,,183,train,26414840,26414840,42249648000
f3781_28,1,,173,train,26414840,26414840,39609045000
f3778_23,1,,167,train,26414840,26414840,39609045000
f3816_24,1,,28,train,26414840,26414840,5281206000
f3856_34,1,,158,train,26414840,26414840,36968442000
f3812_06,1,,165,train,26414840,26414840,36968442000
f3789_16,1,,170,train,26414840,26414840,39609045000
f3923_00,1,,168,train,26414840,26414840,39609045000
f3969_02,1,,178,train,26414840,26414840,42249648000
f3907_43,1,,169,train,26414840,26414840,39609045000
f3889_26,1,,170,train,26414840,26414840,39609045000
f4053_14,1,,151,train,26414840,26414840,34327839000
f4077_42,1,,8,train,26414840,26414840,0
f4046_46,1,,161,train,26414840,26414840,36968442000
f4013_32,1,,181,train,26414840,26414840,42249648000
f0048_00,2,,132,train,26414840,26414840,29046633000
f0044_12,2,,249,train,26414840,26414840,58093266000
f0140_09,2,,286,train,26414840,26414840,66015075000
f0035_19,2,,417,train,26414840,26414840,97702311000
f0062_25,2,,391,train,26414840,26414840,92421105000
f0167_33,2,,358,train,26414840,26414840,84499296000
f0153_35,2,,345,train,26414840,26414840,81858693000
f0181_31,2,,389,train,26414840,26414840,92421105000
f0141_43,2,,195,train,26414840,26414840,44890251000
f0170_40,2,,390,train,26414840,26414840,92421105000
f0207_46,2,,392,train,26414840,26414840,92421105000
f0190_12,2,,312,train,26414840,26414840,73936884000
f0237_46,2,,313,train,26414840,26414840,73936884000
f0185_23,2,,395,train,26414840,26414840,92421105000
f0235_17,2,,311,train,26414840,26414840,71296281000
f0273_27,2,,81,train,26414840,26414840,18484221000
f0264_18,2,,376,train,26414840,26414840,87139899000
f0311_48,2,,315,train,26414840,26414840,73936884000
f0256_08,2,,423,train,26414840,26414840,100342914000
f0294_18,2,,133,train,26414840,26414840,29046633000
f0407_39,2,,319,train,26414840,26414840,73936884000
f0364_10,2,,326,train,26414840,26414840,76577487000
f0416_07,2,,96,train,26414840,26414840,21124824000
f0331_41,2,,307,train,26414840,26414840,71296281000
f0410_43,2,,330,train,26414840,26414840,76577487000
f0473_21,2,,415,train,26414840,26414840,97702311000
f0469_20,2,,387,train,26414840,26414840,89780502000
f0511_03,2,,289,train,26414840,26414840,68655678000
f0437_05,2,,360,train,26414840,26414840,84499296000
f0502_09,2,,394,train,26414840,26414840,92421105000
f0625_26,2,,368,train,26414840,26414840,87139899000
f0590_06,2,,5,train,26414840,26414840,0
f0655_10,2,,206,train,26414840,26414840,47530854000
f0585_26,2,,190,train,26414840,26414840,44890251000
f0627_14,2,,282,train,26414840,26414840,66015075000
f0713_17,2,,360,train,26414840,26414840,84499296000
f0684_13,2,,274,train,26414840,26414840,63374472000
f0716_15,2,,317,train,26414840,26414840,73936884000
f0676_08,2,,354,train,26414840,26414840,81858693000
f0714_32,2,,257,train,26414840,26414840,60733869000
f0752_25,2,,408,train,26414840,26414840,95061708000
f0750_18,2,,400,train,26414840,26414840,95061708000
f0775_24,2,,371,train,26414840,26414840,87139899000
f0728_14,2,,353,train,26414840,26414840,81858693000
f0766_01,2,,361,train,26414840,26414840,84499296000
f0825_23,2,,22,train,26414840,26414840,2640603000
f0787_21,2,,275,train,26414840,26414840,63374472000
f0882_28,2,,199,train,26414840,26414840,44890251000
f0779_27,2,,264,train,26414840,26414840,60733869000
f0857_21,2,,177,train,26414840,26414840,39609045000
f0943_40,2,,394,train,26414840,26414840,92421105000
f0910_22,2,,58,train,26414840,26414840,13203015000
f0965_28,2,,318,train,26414840,26414840,73936884000
f0899_05,2,,317,train,26414840,26414840,73936884000
f0961_08,2,,403,train,26414840,26414840,95061708000
f1016_36,2,,99,train,26414840,26414840,21124824000
f0979_22,2,,239,train,26414840,26414840,55452663000
f1053_00,2,,294,train,26414840,26414840,68655678000
f0973_47,2,,304,train,26414840,26414840,71296281000
f1044_04,2,,345,train,26414840,26414840,81858693000
f1112_30,2,,390,train,26414840,26414840,92421105000
f1099_37,2,,278,train,26414840,26414840,66015075000
f1132_19,2,,5,train,26414840,26414840,0
f1055_16,2,,222,train,26414840,26414840,50171457000
f1118_23,2,,327,train,26414840,26414840,76577487000
f1246_39,2,,319,train,26414840,26414840,73936884000
f1217_02,2,,305,train,26414840,26414840,71296281000
f1324_40,2,,271,train,26414840,26414840,63374472000
f1173_40,2,,130,train,26414840,26414840,29046633000
f1314_29,2,,302,train,26414840,26414840,71296281000
f1354_22,2,,337,train,26414840,26414840,79218090000
f1343_32,2,,236,train,26414840,26414840,55452663000
f1453_47,2,,308,train,26414840,26414840,71296281000
f1337_29,2,,220,train,26414840,26414840,50171457000
f1386_19,2,,108,train,26414840,26414840,23765427000
f1472_37,2,,387,train,26414840,26414840,89780502000
f1465_32,2,,269,train,26414840,26414840,63374472000
f1546_05,2,,175,train,26414840,26414840,39609045000
f1458_19,2,,320,train,26414840,26414840,73936884000
f1500_25,2,,143,train,26414840,26414840,31687236000
f1613_27,2,,106,train,26414840,26414840,23765427000
f1596_10,2,,149,train,26414840,26414840,34327839000
f1668_08,2,,144,train,26414840,26414840,31687236000
f1591_47,2,,72,train,26414840,26414840,15843618000
f1650_05,2,,156,train,26414840,26414840,36968442000
f1775_42,2,,113,train,26414840,26414840,26406030000
f1707_05,2,,142,train,26414840,26414840,31687236000
f1794_07,2,,130,train,26414840,26414840,29046633000
f1699_42,2,,157,train,26414840,26414840,36968442000
f1777_29,2,,138,train,26414840,26414840,31687236000
f1808_13,2,,130,train,26414840,26414840,29046633000
f1807_08,2,,160,train,26414840,26414840,36968442000
f1827_17,2,,161,train,26414840,26414840,36968442000
f1798_42,2,,97,train,26414840,26414840,21124824000
f1824_18,2,,161,train,26414840,26414840,36968442000
f1871_04,2,,160,train,26414840,26414840,36968442000
f1849_46,2,,170,train,26414840,26414840,39609045000
f1906_16,2,,173,train,26414840,26414840,39609045000
f1833_03,2,,179,train,26414840,26414840,42249648000
f1901_07,2,,153,train,26414840,26414840,34327839000
f1969_24,2,,52,train,26414840,26414840,10562412000
f1938_21,2,,145,train,26414840,26414840,34327839000
f1972_15,2,,137,train,26414840,26414840,31687236000
f1914_02,2,,116,train,26414840,26414840,26406030000
f1970_32,2,,167,train,26414840,26414840,39609045000
f2014_07,2,,165,train,26414840,26414840,36968442000
f1994_21,2,,161,train,26414840,26414840,36968442000
f2065_28,2,,3,train,26414840,26414840,0
f1975_00,2,,128,train,26414840,26414840,29046633000
f2048_19,2,,105,train,26414840,26414840,23765427000
f2122_65,2,,173,train,26414840,26414840,39609045000
f2103_60,2,,177,train,26414840,26414840,39609045000
f2144_67,2,,177,train,26414840,26414840,39609045000
f2078_03,2,,156,train,26414840,26414840,36968442000
f2131_73,2,,180,train,26414840,26414840,42249648000
f2197_62,2,,142,train,26414840,26414840,31687236000
f2193_99,2,,178,train,26414840,26414840,42249648000
f2232_76,2,,132,train,26414840,26414840,29046633000
f2151_92,2,,154,train,26414840,26414840,34327839000
f2201_80,2,,55,train,26414840,26414840,10562412000
f2279_94,2,,182,train,26414840,26414840,42249648000
f2261_76,2,,173,train,26414840,26414840,39609045000
f2291_65,2,,182,train,26414840,26414840,42249648000
f2257_69,2,,170,train,26414840,26414840,39609045000
f2284_51,2,,175,train,26414840,26414840,39609045000
f2382_52,2,,179,train,26414840,26414840,42249648000
f2355_85,2,,13,train,26414840,26414840,2640603000
f2395_78,2,,166,train,26414840,26414840,36968442000
f2329_94,2,,117,train,26414840,26414840,26406030000
f2394_84,2,,131,train,26414840,26414840,29046633000
f2429_95,2,,5,train,26414840,26414840,0
f2422_85,2,,134,train,26414840,26414840,31687236000
f2528_69,2,,169,train,26414840,26414840,39609045000
f2416_80,2,,169,train,26414840,26414840,39609045000
f2518_67,2,,168,train,26414840,26414840,39609045000
f2564_59,2,,154,train,26414840,26414840,34327839000
f2560_93,2,,170,train,26414840,26414840,39609045000
f3119_39,2,,166,train,26414840,26414840,36968442000
f2555_88,2,,180,train,26414840,26414840,42249648000
f2596_86,2,,165,train,26414840,26414840,36968442000
f3164_09,2,,31,train,26414840,26414840,5281206000
f3152_47,2,,182,train,26414840,26414840,42249648000
f3181_10,2,,157,train,26414840,26414840,36968442000
f3142_38,2,,180,train,26414840,26414840,42249648000
f3178_23,2,,2,train,26414840,26414840,0
f3194_31,2,,184,train,26414840,26414840,42249648000
f3185_38,2,,171,train,26414840,26414840,39609045000
f3208_06,2,,172,train,26414840,26414840,39609045000
f3183_15,2,,180,train,26414840,26414840,42249648000
f3202_01,2,,166,train,26414840,26414840,36968442000
f3244_38,2,,164,train,26414840,26414840,36968442000
f3223_18,2,,141,train,26414840,26414840,31687236000
f3311_03,2,,162,train,26414840,26414840,36968442000
f3210_22,2,,170,train,26414840,26414840,39609045000
f3259_15,2,,180,train,26414840,26414840,42249648000
f3366_32,2,,176,train,26414840,26414840,39609045000
f3338_15,2,,168,train,26414840,26414840,39609045000
f3446_10,2,,174,train,26414840,26414840,39609045000
f3326_06,2,,174,train,26414840,26414840,39609045000
f3436_22,2,,167,train,26414840,26414840,39609045000
f3558_12,2,,172,train,26414840,26414840,39609045000
f3550_07,2,,160,train,26414840,26414840,36968442000
f3568_48,2,,174,train,26414840,26414840,39609045000
f3500_08,2,,178,train,26414840,26414840,42249648000
f3561_09,2,,173,train,26414840,26414840,39609045000
f3627_46,2,,181,train,26414840,26414840,42249648000
f3596_19,2,,171,train,26414840,26414840,39609045000
f3640_13,2,,164,train,26414840,26414840,36968442000
f3576_04,2,,24,train,26414840,26414840,5281206000
f3634_16,2,,174,train,26414840,26414840,39609045000
f3684_46,2,,182,train,26414840,26414840,42249648000
f3669_35,2,,172,train,26414840,26414840,39609045000
f3652_48,2,,166,train,26414840,26414840,36968442000
f3654_03,2,,171,train,26414840,26414840,39609045000
f3731_07,2,,154,train,26414840,26414840,34327839000
f3705_48,2,,125,train,26414840,26414840,29046633000
f3700_25,2,,164,train,26414840,26414840,36968442000
f3701_44,2,,153,train,26414840,26414840,34327839000
f3783_47,2,,183,train,26414840,26414840,42249648000
f3782_00,2,,175,train,26414840,26414840,39609045000
f3778_23,2,,167,train,26414840,26414840,39609045000
f3781_28,2,,173,train,26414840,26414840,39609045000
f3856_34,2,,158,train,26414840,26414840,36968442000
f3816_24,2,,28,train,26414840,26414840,5281206000
f3789_16,2,,170,train,26414840,26414840,39609045000
f3812_06,2,,165,train,26414840,26414840,36968442000
f3969_02,2,,178,train,26414840,26414840,42249648000
f3923_00,2,,168,train,26414840,26414840,39609045000
f3889_26,2,,170,train,26414840,26414840,39609045000
f3907_43,2,,169,train,26414840,26414840,39609045000
f4077_42,2,,8,train,26414840,26414840,0
f4053_14,2,,151,train,26414840,26414840,34327839000
f4013_32,2,,181,train,26414840,26414840,42249648000
f4046_46,2,,161,train,26414840,26414840,36968442000
f0048_00,1,,132,train,26414840,26414840,29046633000
f0035_19,1,,417,train,26414840,26414840,97702311000
f0044_12,1,,249,train,26414840,26414840,58093266000
f0062_25,1,,391,train,26414840,26414840,92421105000
f0140_09,1,,286,train,26414840,26414840,66015075000
f0167_33,1,,358,train,26414840,26414840,84499296000
f0141_43,1,,195,train,26414840,26414840,44890251000
f0153_35,1,,345,train,26414840,26414840,81858693000
f0170_40,1,,390,train,26414840,26414840,92421105000
f0181_31,1,,389,train,26414840,26414840,92421105000
f0207_46,1,,392,train,26414840,26414840,92421105000
f0185_23,1,,395,train,26414840,26414840,92421105000
f0190_12,1,,312,train,26414840,26414840,73936884000
f0235_17,1,,311,train,26414840,26414840,71296281000
f0237_46,1,,313,train,26414840,26414840,73936884000
f0273_27,1,,81,train,26414840,26414840,18484221000
f0256_08,1,,423,train,26414840,26414840,100342914000
