client_id,round_number,hierarchy,num_samples,set,accuracy,loss
f0035_19,0,,417,test,0.0,4.132298946380615
f0044_12,0,,249,test,0.0,4.125605583190918
f0048_00,0,,132,test,0.0,4.126662254333496
f0062_25,0,,391,test,0.025,4.108809947967529
f0140_09,0,,286,test,0.0,4.116024971008301
f0141_43,0,,195,test,0.0,4.113196849822998
f0153_35,0,,345,test,0.0,4.131838321685791
f0167_33,0,,358,test,0.0,4.133798599243164
f0170_40,0,,390,test,0.0,4.138956069946289
f0181_31,0,,389,test,0.02564102564102564,4.116462707519531
f0185_23,0,,395,test,0.0,4.128515720367432
f0190_12,0,,312,test,0.0,4.112737655639648
f0207_46,0,,392,test,0.0,4.131133079528809
f0235_17,0,,311,test,0.03125,4.121628761291504
f0237_46,0,,313,test,0.0,4.131667137145996
f0256_08,0,,423,test,0.0,4.095219135284424
f0264_18,0,,376,test,0.0,4.135702133178711
f0273_27,0,,81,test,0.0,4.131790637969971
f0294_18,0,,133,test,0.0,4.08026647567749
f0311_48,0,,315,test,0.0,4.122673034667969
f0331_41,0,,307,test,0.03225806451612903,4.116199016571045
f0364_10,0,,326,test,0.0,4.123520374298096
f0407_39,0,,319,test,0.0,4.1136627197265625
f0410_43,0,,330,test,0.0,4.134963035583496
f0416_07,0,,96,test,0.0,4.1100640296936035
f0437_05,0,,360,test,0.0,4.1042680740356445
f0469_20,0,,387,test,0.0,4.131943225860596
f0473_21,0,,415,test,0.0,4.120440483093262
f0502_09,0,,394,test,0.025,4.112410068511963
f0511_03,0,,289,test,0.0,4.144367694854736
f0585_26,0,,190,test,0.0,4.120484352111816
f0590_06,0,,5,test,0.0,4.09472131729126
f0625_26,0,,368,test,0.0,4.098647117614746
f0627_14,0,,282,test,0.0,4.115667343139648
f0655_10,0,,206,test,0.0,4.118496894836426
f0676_08,0,,354,test,0.0,4.130104064941406
f0684_13,0,,274,test,0.0,4.088672161102295
f0713_17,0,,360,test,0.027777777777777776,4.083476543426514
f0714_32,0,,257,test,0.0,4.116640090942383
f0716_15,0,,317,test,0.0,4.103880882263184
f0728_14,0,,353,test,0.0,4.111665725708008
f0750_18,0,,400,test,0.0,4.0959296226501465
f0752_25,0,,408,test,0.0,4.105564594268799
f0766_01,0,,361,test,0.0,4.136075973510742
f0775_24,0,,371,test,0.0,4.116621494293213
f0779_27,0,,264,test,0.0,4.117125034332275
f0787_21,0,,275,test,0.0,4.12372350692749
f0825_23,0,,22,test,0.0,4.121088027954102
f0857_21,0,,177,test,0.0,4.092090129852295
f0882_28,0,,199,test,0.0,4.144112586975098
f0899_05,0,,317,test,0.0,4.131522178649902
f0910_22,0,,58,test,0.0,4.0988993644714355
f0943_40,0,,394,test,0.0,4.108216285705566
f0961_08,0,,403,test,0.0,4.1155548095703125
f0965_28,0,,318,test,0.0,4.12270450592041
f0973_47,0,,304,test,0.0,4.133130073547363
f0979_22,0,,239,test,0.0,4.122597694396973
f1016_36,0,,99,test,0.0,4.1157732009887695
f1044_04,0,,345,test,0.0,4.1297101974487305
f1053_00,0,,294,test,0.0,4.130109786987305
f1055_16,0,,222,test,0.0,4.112514495849609
f1099_37,0,,278,test,0.0,4.1039719581604
f1112_30,0,,390,test,0.0,4.123531341552734
f1118_23,0,,327,test,0.0,4.116480827331543
f1132_19,0,,5,test,0.0,4.1712646484375
f1173_40,0,,130,test,0.0,4.105039596557617
f1217_02,0,,305,test,0.0,4.121245384216309
f1246_39,0,,319,test,0.0,4.103816032409668
f1314_29,0,,302,test,0.0,4.121896266937256
f1324_40,0,,271,test,0.0,4.149891376495361
f1337_29,0,,220,test,0.0,4.106616973876953
f1343_32,0,,236,test,0.0,4.122067451477051
f1354_22,0,,337,test,0.0,4.1360392570495605
f1386_19,0,,108,test,0.0,4.057000637054443
f1453_47,0,,308,test,0.0,4.119056224822998
f1458_19,0,,320,test,0.0,4.10288143157959
f1465_32,0,,269,test,0.0,4.104361534118652
f1472_37,0,,387,test,0.0,4.101260662078857
f1500_25,0,,143,test,0.0,4.140798568725586
f1546_05,0,,175,test,0.0,4.117080211639404
f1591_47,0,,72,test,0.0,4.12868595123291
f1596_10,0,,149,test,0.0,4.133350372314453
f1613_27,0,,106,test,0.0,4.166062831878662
f1650_05,0,,156,test,0.0,4.136152744293213
f1668_08,0,,144,test,0.0,4.11832332611084
f1699_42,0,,157,test,0.0,4.115678310394287
f1707_05,0,,142,test,0.0,4.083406925201416
f1775_42,0,,113,test,0.0,4.135093688964844
f1777_29,0,,138,test,0.0,4.129020690917969
f1794_07,0,,130,test,0.07692307692307693,4.092621803283691
f1798_42,0,,97,test,0.0,4.183363914489746
f1807_08,0,,160,test,0.0,4.09458065032959
f1808_13,0,,130,test,0.0,4.145905494689941
f1824_18,0,,161,test,0.0,4.123772621154785
f1827_17,0,,161,test,0.0,4.130075454711914
f1833_03,0,,179,test,0.0,4.116094589233398
f1849_46,0,,170,test,0.0,4.104925632476807
f1871_04,0,,160,test,0.0,4.133080959320068
f1901_07,0,,153,test,0.0,4.136611461639404
f1906_16,0,,173,test,0.0,4.119151592254639
f1914_02,0,,116,test,0.0,4.1232991218566895
f1938_21,0,,145,test,0.0,4.118320941925049
f1969_24,0,,52,test,0.0,4.137842178344727
f1970_32,0,,167,test,0.0,4.166236877441406
f1972_15,0,,137,test,0.0,4.123359203338623
f1975_00,0,,128,test,0.0,4.112667560577393
f1994_21,0,,161,test,0.0,4.136488914489746
f2014_07,0,,165,test,0.0,4.1202712059021
f2048_19,0,,105,test,0.0,4.083150863647461
f2065_28,0,,3,test,0.0,4.201478004455566
f2078_03,0,,156,test,0.0,4.1241841316223145
f2103_60,0,,177,test,0.0,4.112501621246338
f2122_65,0,,173,test,0.0,4.141256809234619
f2131_73,0,,180,test,0.0,4.120354652404785
f2144_67,0,,177,test,0.0,4.13094425201416
f2151_92,0,,154,test,0.0,4.115755558013916
f2193_99,0,,178,test,0.0,4.116213798522949
f2197_62,0,,142,test,0.0,4.103485584259033
f2201_80,0,,55,test,0.16666666666666666,4.079563617706299
f2232_76,0,,132,test,0.0,4.113372325897217
f2257_69,0,,170,test,0.0,4.137699604034424
f2261_76,0,,173,test,0.0,4.131041049957275
f2279_94,0,,182,test,0.0,4.126208782196045
f2284_51,0,,175,test,0.0,4.167741775512695
f2291_65,0,,182,test,0.05263157894736842,4.100508213043213
f2329_94,0,,117,test,0.0,4.131386756896973
f2355_85,0,,13,test,0.0,4.050994396209717
f2382_52,0,,179,test,0.0,4.123042106628418
f2394_84,0,,131,test,0.07142857142857142,4.119785308837891
f2395_78,0,,166,test,0.0,4.129853248596191
f2416_80,0,,169,test,0.0,4.115505695343018
f2422_85,0,,134,test,0.0,4.1119914054870605
f2429_95,0,,5,test,0.0,4.183241844177246
f2518_67,0,,168,test,0.058823529411764705,4.098723411560059
f2528_69,0,,169,test,0.0,4.130094528198242
f2555_88,0,,180,test,0.0,4.090970516204834
f2560_93,0,,170,test,0.0,4.092549800872803
f2564_59,0,,154,test,0.0,4.114587783813477
f2596_86,0,,165,test,0.058823529411764705,4.106092929840088
f3119_39,0,,166,test,0.0,4.11448860168457
f3142_38,0,,180,test,0.0,4.109979629516602
f3152_47,0,,182,test,0.0,4.126531600952148
f3164_09,0,,31,test,0.0,4.15567684173584
f3178_23,0,,2,test,0.0,4.1678900718688965
f3181_10,0,,157,test,0.0,4.1396965980529785
f3183_15,0,,180,test,0.0,4.126786708831787
f3185_38,0,,171,test,0.05555555555555555,4.108816146850586
f3194_31,0,,184,test,0.0,4.139875888824463
f3202_01,0,,166,test,0.058823529411764705,4.108705043792725
f3208_06,0,,172,test,0.0,4.117002010345459
f3210_22,0,,170,test,0.0,4.107956886291504
f3223_18,0,,141,test,0.0,4.131049156188965
f3244_38,0,,164,test,0.0,4.089136600494385
f3259_15,0,,180,test,0.0,4.135203838348389
f3311_03,0,,162,test,0.0,4.131819725036621
f3326_06,0,,174,test,0.0,4.108865737915039
f3338_15,0,,168,test,0.0,4.130270004272461
f3366_32,0,,176,test,0.0,4.150954723358154
f3436_22,0,,167,test,0.0,4.109118461608887
f3446_10,0,,174,test,0.0,4.1302690505981445
f3500_08,0,,178,test,0.0,4.120205402374268
f3550_07,0,,160,test,0.0,4.110499382019043
f3558_12,0,,172,test,0.05555555555555555,4.130070686340332
f3561_09,0,,173,test,0.0,4.10970401763916
f3568_48,0,,174,test,0.0,4.121739864349365
f3576_04,0,,24,test,0.0,4.089191436767578
f3596_19,0,,171,test,0.0,4.145435333251953
f3627_46,0,,181,test,0.0,4.1271538734436035
f3634_16,0,,174,test,0.0,4.088803768157959
f3640_13,0,,164,test,0.0,4.1023383140563965
f3652_48,0,,166,test,0.0,4.122950077056885
f3654_03,0,,171,test,0.0,4.146814346313477
f3669_35,0,,172,test,0.0,4.121388912200928
f3684_46,0,,182,test,0.0,4.103392601013184
f3700_25,0,,164,test,0.0,4.1397881507873535
f3701_44,0,,153,test,0.0,4.162323951721191
f3705_48,0,,125,test,0.0,4.140495300292969
f3731_07,0,,154,test,0.0,4.122271537780762
f3778_23,0,,167,test,0.0,4.1344194412231445
f3781_28,0,,173,test,0.0,4.128701686859131
f3782_00,0,,175,test,0.0,4.13641881942749
f3783_47,0,,183,test,0.0,4.112889766693115
f3789_16,0,,170,test,0.0,4.120426177978516
f3812_06,0,,165,test,0.0,4.110994815826416
f3816_24,0,,28,test,0.0,4.168243408203125
f3856_34,0,,158,test,0.0,4.117154121398926
f3889_26,0,,170,test,0.0,4.114381790161133
f3907_43,0,,169,test,0.0,4.13239049911499
f3923_00,0,,168,test,0.0,4.149608612060547
f3969_02,0,,178,test,0.0,4.145879745483398
f4013_32,0,,181,test,0.0,4.095129489898682
f4046_46,0,,161,test,0.058823529411764705,4.09711217880249
f4053_14,0,,151,test,0.0,4.101396560668945
f4077_42,0,,8,test,0.0,4.2244462966918945
f0035_19,1,,417,train,0.034666666666666665,3.90286922454834
f0044_12,1,,249,train,0.004464285714285714,4.0859808921813965
f0048_00,1,,132,train,0.0847457627118644,3.894742250442505
f0062_25,1,,391,train,0.03418803418803419,3.8973851203918457
f0140_09,1,,286,train,0.0038910505836575876,4.004734516143799
f0141_43,1,,195,train,0.05142857142857143,3.797799825668335
f0153_35,1,,345,train,0.041935483870967745,3.8787503242492676
f0167_33,1,,358,train,0.034161490683229816,3.9159698486328125
f0170_40,1,,390,train,0.03133903133903134,3.987730026245117
f0181_31,1,,389,train,0.02857142857142857,3.917672634124756
f0185_23,1,,395,train,0.028169014084507043,3.95936918258667
f0190_12,1,,312,train,0.04285714285714286,3.8521029949188232
f0207_46,1,,392,train,0.03125,3.887399196624756
f0235_17,1,,311,train,0.03942652329749104,3.881007194519043
f0237_46,1,,313,train,0.028469750889679714,3.8728079795837402
f0256_08,1,,423,train,0.02631578947368421,3.8930537700653076
f0264_18,1,,376,train,0.03550295857988166,3.912137269973755
f0273_27,1,,81,train,0.1111111111111111,3.602853536605835
f0294_18,1,,133,train,0.07563025210084033,3.815220355987549
f0311_48,1,,315,train,0.04240282685512368,3.858552932739258
f0331_41,1,,307,train,0.025362318840579712,3.916477918624878
f0364_10,1,,326,train,0.034129692832764506,3.8457748889923096
f0407_39,1,,319,train,0.04529616724738676,3.8678619861602783
f0410_43,1,,330,train,0.04040404040404041,3.90370512008667
f0416_07,1,,96,train,0.10465116279069768,3.775071620941162
f0437_05,1,,360,train,0.033950617283950615,3.912449598312378
f0469_20,1,,387,train,0.03735632183908046,3.976374387741089
f0473_21,1,,415,train,0.03485254691689008,3.9026057720184326
f0502_09,1,,394,train,0.031073446327683617,3.888643980026245
f0511_03,1,,289,train,0.05,3.85188627243042
f0585_26,1,,190,train,0.07017543859649122,3.820578098297119
f0590_06,1,,5,train,0.0,4.053433418273926
f0625_26,1,,368,train,0.03625377643504532,3.8916189670562744
f0627_14,1,,282,train,0.03162055335968379,3.8912570476531982
f0655_10,1,,206,train,0.043243243243243246,3.788316249847412
f0676_08,1,,354,train,0.040880503144654086,3.881181001663208
f0684_13,1,,274,train,0.032520325203252036,3.9102394580841064
f0713_17,1,,360,train,0.015432098765432098,3.896404981613159
f0714_32,1,,257,train,0.047619047619047616,3.8432469367980957
f0716_15,1,,317,train,0.028070175438596492,3.9313759803771973
f0728_14,1,,353,train,0.031545741324921134,3.8774852752685547
f0750_18,1,,400,train,0.025,3.925771713256836
f0752_25,1,,408,train,0.027247956403269755,3.8942220211029053
f0766_01,1,,361,train,0.037037037037037035,3.877634048461914
